일시,대여량,반납량,기온,강수량,풍속,습도,적설,토일,공휴일,month,day,hour,코로나확진자수,승차,하차
2020-06-23 03:00:00,4.0,2.0,24.9,0.0,1.7,61,0.0,0,0,6,23,3,11.0,0,0
2020-06-23 04:00:00,1.0,2.0,24.3,0.0,2.9,57,0.0,0,0,6,23,4,11.0,140,5
2020-06-23 05:00:00,1.0,2.0,23.7,0.0,2.0,60,0.0,0,0,6,23,5,11.0,10062,12442
2020-06-23 06:00:00,0.0,0.0,23.3,0.0,1.6,62,0.0,0,0,6,23,6,11.0,18970,54694
2020-06-23 07:00:00,7.0,5.0,23.5,0.0,1.4,63,0.0,0,0,6,23,7,11.0,38695,157823
2020-06-23 08:00:00,6.0,7.0,25.4,0.0,1.4,58,0.0,0,0,6,23,8,11.0,60345,332553
2020-06-23 09:00:00,4.0,3.0,27.5,0.0,1.9,50,0.0,0,0,6,23,9,11.0,47662,332098
2020-06-23 10:00:00,6.0,7.0,29.4,0.0,2.3,45,0.0,0,0,6,23,10,11.0,44302,148127
2020-06-23 11:00:00,1.0,1.0,30.6,0.0,2.6,43,0.0,0,0,6,23,11,11.0,62109,110309
2020-06-23 12:00:00,5.0,2.0,30.7,0.0,2.7,44,0.0,0,0,6,23,12,11.0,78324,103061
2020-06-23 13:00:00,4.0,4.0,30.8,0.0,2.6,44,0.0,0,0,6,23,13,11.0,99500,125863
2020-06-23 14:00:00,12.0,12.0,30.8,0.0,2.2,44,0.0,0,0,6,23,14,11.0,105289,108640
2020-06-23 15:00:00,7.0,8.0,30.2,0.0,2.8,48,0.0,0,0,6,23,15,11.0,128249,100565
2020-06-23 16:00:00,10.0,10.0,30.1,0.0,3.2,50,0.0,0,0,6,23,16,11.0,147858,99144
2020-06-23 17:00:00,19.0,11.0,29.4,0.0,3.0,50,0.0,0,0,6,23,17,11.0,227132,125975
2020-06-23 18:00:00,31.0,29.0,28.4,0.0,2.8,51,0.0,0,0,6,23,18,11.0,359795,181940
2020-06-23 19:00:00,14.0,14.0,27.3,0.0,2.0,51,0.0,0,0,6,23,19,11.0,216982,120228
2020-06-23 20:00:00,8.0,16.0,27.0,0.0,0.9,51,0.0,0,0,6,23,20,11.0,163462,54055
2020-06-23 21:00:00,7.0,7.0,26.8,0.0,0.4,52,0.0,0,0,6,23,21,11.0,188304,40832
2020-06-23 22:00:00,3.0,7.0,26.6,0.0,1.8,54,0.0,0,0,6,23,22,11.0,188154,32913
2020-06-23 23:00:00,2.0,3.0,26.3,0.0,1.5,57,0.0,0,0,6,23,23,11.0,61848,23040
2020-06-24 00:00:00,2.0,1.0,26.3,0.0,0.8,60,0.0,0,0,6,24,0,8.0,25,119
2020-06-24 01:00:00,1.0,1.0,26.1,0.0,1.4,64,0.0,0,0,6,24,1,8.0,0,0
2020-06-24 02:00:00,4.0,5.0,26.1,0.0,1.2,66,0.0,0,0,6,24,2,8.0,0,0
2020-06-24 03:00:00,0.0,0.0,26.1,0.0,1.5,67,0.0,0,0,6,24,3,8.0,0,0
2020-06-24 04:00:00,0.0,0.0,26.2,0.0,1.5,63,0.0,0,0,6,24,4,8.0,140,5
2020-06-24 05:00:00,0.0,0.0,26.2,0.0,1.8,62,0.0,0,0,6,24,5,8.0,10062,12442
2020-06-24 06:00:00,1.0,0.0,25.7,0.0,2.5,60,0.0,0,0,6,24,6,8.0,18970,54694
2020-06-24 07:00:00,1.0,2.0,25.9,0.0,3.9,56,0.0,0,0,6,24,7,8.0,38695,157823
2020-06-24 08:00:00,0.0,0.0,25.1,0.1,2.9,62,0.0,0,0,6,24,8,8.0,60345,332553
2020-06-24 09:00:00,1.0,1.0,24.4,0.2,3.1,66,0.0,0,0,6,24,9,8.0,47662,332098
2020-06-24 10:00:00,0.0,0.0,23.9,0.2,4.5,67,0.0,0,0,6,24,10,8.0,44302,148127
2020-06-24 11:00:00,0.0,0.0,21.3,6.6,2.9,84,0.0,0,0,6,24,11,8.0,62109,110309
2020-06-24 12:00:00,0.0,0.0,20.4,7.8,4.0,90,0.0,0,0,6,24,12,8.0,78324,103061
2020-06-24 13:00:00,0.0,0.0,19.9,6.2,4.0,92,0.0,0,0,6,24,13,8.0,99500,125863
2020-06-24 14:00:00,0.0,0.0,20.0,1.5,2.4,94,0.0,0,0,6,24,14,8.0,105289,108640
2020-06-24 15:00:00,0.0,0.0,20.3,0.7,3.2,95,0.0,0,0,6,24,15,8.0,128249,100565
2020-06-24 16:00:00,2.0,0.0,20.7,0.3,3.3,94,0.0,0,0,6,24,16,8.0,147858,99144
2020-06-24 17:00:00,0.0,1.0,20.6,1.9,2.2,95,0.0,0,0,6,24,17,8.0,227132,125975
2020-06-24 18:00:00,0.0,0.0,20.5,3.3,2.5,96,0.0,0,0,6,24,18,8.0,359795,181940
2020-06-24 19:00:00,2.0,1.0,20.4,1.5,3.0,97,0.0,0,0,6,24,19,8.0,216982,120228
2020-06-24 20:00:00,0.0,2.0,20.4,1.2,3.0,97,0.0,0,0,6,24,20,8.0,163462,54055
2020-06-24 21:00:00,1.0,0.0,20.4,1.7,3.0,97,0.0,0,0,6,24,21,8.0,188304,40832
2020-06-24 22:00:00,0.0,1.0,20.5,1.6,2.5,97,0.0,0,0,6,24,22,8.0,188154,32913
2020-06-24 23:00:00,2.0,1.0,20.5,1.7,2.0,97,0.0,0,0,6,24,23,8.0,61848,23040
2020-06-25 00:00:00,0.0,1.0,20.6,1.1,2.0,97,0.0,0,0,6,25,0,17.0,25,119
2020-06-25 01:00:00,0.0,0.0,20.6,2.0,2.1,98,0.0,0,0,6,25,1,17.0,0,0
2020-06-25 02:00:00,0.0,0.0,20.7,3.1,1.4,97,0.0,0,0,6,25,2,17.0,0,0
2020-06-25 03:00:00,1.0,0.0,20.7,2.7,1.0,97,0.0,0,0,6,25,3,17.0,0,0
2020-06-25 04:00:00,0.0,1.0,20.8,2.0,1.0,97,0.0,0,0,6,25,4,17.0,140,5
2020-06-25 05:00:00,1.0,1.0,20.9,0.7,1.3,97,0.0,0,0,6,25,5,17.0,10062,12442
2020-06-25 06:00:00,0.0,0.0,21.1,0.3,2.5,97,0.0,0,0,6,25,6,17.0,18970,54694
2020-06-25 07:00:00,2.0,1.0,21.1,0.2,1.1,96,0.0,0,0,6,25,7,17.0,38695,157823
2020-06-25 08:00:00,4.0,4.0,21.5,0.0,1.1,95,0.0,0,0,6,25,8,17.0,60345,332553
2020-06-25 09:00:00,3.0,4.0,21.6,0.0,2.8,93,0.0,0,0,6,25,9,17.0,47662,332098
2020-06-25 10:00:00,0.0,0.0,22.0,0.0,3.0,93,0.0,0,0,6,25,10,17.0,44302,148127
2020-06-25 11:00:00,3.0,1.0,21.9,0.5,2.1,93,0.0,0,0,6,25,11,17.0,62109,110309
2020-06-25 12:00:00,6.0,6.0,22.7,0.0,2.8,89,0.0,0,0,6,25,12,17.0,78324,103061
2020-06-25 13:00:00,6.0,5.0,22.1,0.0,2.3,88,0.0,0,0,6,25,13,17.0,99500,125863
2020-06-25 14:00:00,2.0,3.0,22.3,0.0,2.5,85,0.0,0,0,6,25,14,17.0,105289,108640
2020-06-25 15:00:00,6.0,3.0,23.1,0.0,2.9,82,0.0,0,0,6,25,15,17.0,128249,100565
2020-06-25 16:00:00,4.0,6.0,23.0,0.0,2.3,80,0.0,0,0,6,25,16,17.0,147858,99144
2020-06-25 17:00:00,10.0,9.0,22.5,0.0,2.8,82,0.0,0,0,6,25,17,17.0,227132,125975
2020-06-25 18:00:00,12.0,13.0,22.3,0.0,2.2,83,0.0,0,0,6,25,18,17.0,359795,181940
2020-06-25 19:00:00,7.0,8.0,22.2,0.0,2.3,83,0.0,0,0,6,25,19,17.0,216982,120228
2020-06-25 20:00:00,2.0,4.0,21.6,0.0,2.2,87,0.0,0,0,6,25,20,17.0,163462,54055
2020-06-25 21:00:00,0.0,0.0,20.9,0.4,3.5,91,0.0,0,0,6,25,21,17.0,188304,40832
2020-06-25 22:00:00,1.0,1.0,20.5,0.3,2.1,93,0.0,0,0,6,25,22,17.0,188154,32913
2020-06-25 23:00:00,1.0,1.0,20.2,0.3,3.8,95,0.0,0,0,6,25,23,17.0,61848,23040
2020-06-26 00:00:00,1.0,1.0,20.1,0.8,2.0,96,0.0,0,0,6,26,0,17.0,25,119
2020-06-26 01:00:00,1.0,1.0,19.9,0.3,3.2,96,0.0,0,0,6,26,1,17.0,0,0
2020-06-26 02:00:00,0.0,0.0,19.7,0.6,2.7,96,0.0,0,0,6,26,2,17.0,0,0
2020-06-26 03:00:00,1.0,1.0,19.5,0.7,3.0,97,0.0,0,0,6,26,3,17.0,0,0
2020-06-26 04:00:00,0.0,0.0,19.2,0.3,3.1,97,0.0,0,0,6,26,4,17.0,140,5
2020-06-26 05:00:00,0.0,0.0,19.2,0.2,2.8,97,0.0,0,0,6,26,5,17.0,10062,12442
2020-06-26 06:00:00,0.0,0.0,19.3,0.0,2.8,97,0.0,0,0,6,26,6,17.0,18970,54694
2020-06-26 07:00:00,3.0,2.0,19.5,0.0,3.2,96,0.0,0,0,6,26,7,17.0,38695,157823
2020-06-26 08:00:00,3.0,3.0,19.5,0.0,4.1,94,0.0,0,0,6,26,8,17.0,60345,332553
2020-06-26 09:00:00,2.0,2.0,19.7,0.0,3.9,94,0.0,0,0,6,26,9,17.0,47662,332098
2020-06-26 10:00:00,3.0,3.0,20.4,0.0,2.6,92,0.0,0,0,6,26,10,17.0,44302,148127
2020-06-26 11:00:00,2.0,2.0,21.6,0.0,2.7,87,0.0,0,0,6,26,11,17.0,62109,110309
2020-06-26 12:00:00,2.0,2.0,23.1,0.0,3.1,75,0.0,0,0,6,26,12,17.0,78324,103061
2020-06-26 13:00:00,11.0,5.0,23.8,0.0,3.7,72,0.0,0,0,6,26,13,17.0,99500,125863
2020-06-26 14:00:00,7.0,7.0,23.9,0.0,3.1,74,0.0,0,0,6,26,14,17.0,105289,108640
2020-06-26 15:00:00,10.0,10.0,25.3,0.0,4.4,67,0.0,0,0,6,26,15,17.0,128249,100565
2020-06-26 16:00:00,13.0,12.0,25.7,0.0,3.9,64,0.0,0,0,6,26,16,17.0,147858,99144
2020-06-26 17:00:00,30.0,23.0,24.9,0.0,3.3,69,0.0,0,0,6,26,17,17.0,227132,125975
2020-06-26 18:00:00,23.0,25.0,24.3,0.0,3.4,71,0.0,0,0,6,26,18,17.0,359795,181940
2020-06-26 19:00:00,15.0,23.0,23.4,0.0,3.2,75,0.0,0,0,6,26,19,17.0,216982,120228
2020-06-26 20:00:00,9.0,12.0,22.6,0.0,3.5,76,0.0,0,0,6,26,20,17.0,163462,54055
2020-06-26 21:00:00,6.0,6.0,21.9,0.0,2.2,78,0.0,0,0,6,26,21,17.0,188304,40832
2020-06-26 22:00:00,4.0,2.0,21.8,0.0,2.7,78,0.0,0,0,6,26,22,17.0,188154,32913
2020-06-26 23:00:00,9.0,8.0,21.6,0.0,2.3,77,0.0,0,0,6,26,23,17.0,61848,23040
2020-06-27 00:00:00,4.0,7.0,21.3,0.0,1.6,78,0.0,1,0,6,27,0,14.0,25,119
2020-06-27 01:00:00,1.0,1.0,21.0,0.0,1.2,79,0.0,1,0,6,27,1,14.0,0,0
2020-06-27 02:00:00,7.0,4.0,21.0,0.0,1.4,78,0.0,1,0,6,27,2,14.0,0,0
2020-06-27 03:00:00,2.0,6.0,20.9,0.0,1.4,78,0.0,1,0,6,27,3,14.0,0,0
2020-06-27 04:00:00,1.0,1.0,20.7,0.0,1.1,80,0.0,1,0,6,27,4,14.0,140,5
2020-06-27 05:00:00,1.0,1.0,20.5,0.0,0.6,82,0.0,1,0,6,27,5,14.0,10062,12442
2020-06-27 06:00:00,0.0,1.0,20.4,0.0,0.2,81,0.0,1,0,6,27,6,14.0,18970,54694
2020-06-27 07:00:00,0.0,0.0,20.6,0.0,0.2,81,0.0,1,0,6,27,7,14.0,38695,157823
2020-06-27 08:00:00,2.0,1.0,21.3,0.0,0.0,78,0.0,1,0,6,27,8,14.0,60345,332553
2020-06-27 09:00:00,2.0,2.0,22.5,0.0,0.9,75,0.0,1,0,6,27,9,14.0,47662,332098
2020-06-27 10:00:00,6.0,4.0,23.7,0.0,0.4,70,0.0,1,0,6,27,10,14.0,44302,148127
2020-06-27 11:00:00,10.0,7.0,25.3,0.0,2.4,64,0.0,1,0,6,27,11,14.0,62109,110309
2020-06-27 12:00:00,6.0,9.0,27.1,0.0,2.1,60,0.0,1,0,6,27,12,14.0,78324,103061
2020-06-27 13:00:00,13.0,10.0,27.4,0.0,2.1,54,0.0,1,0,6,27,13,14.0,99500,125863
2020-06-27 14:00:00,5.0,8.0,28.3,0.0,2.3,56,0.0,1,0,6,27,14,14.0,105289,108640
2020-06-27 15:00:00,7.0,7.0,29.0,0.0,3.1,55,0.0,1,0,6,27,15,14.0,128249,100565
2020-06-27 16:00:00,9.0,8.0,29.4,0.0,3.5,54,0.0,1,0,6,27,16,14.0,147858,99144
2020-06-27 17:00:00,11.0,7.0,28.5,0.0,3.6,54,0.0,1,0,6,27,17,14.0,227132,125975
2020-06-27 18:00:00,14.0,12.0,26.7,0.0,5.3,61,0.0,1,0,6,27,18,14.0,359795,181940
2020-06-27 19:00:00,8.0,10.0,25.3,0.0,3.7,65,0.0,1,0,6,27,19,14.0,216982,120228
2020-06-27 20:00:00,6.0,10.0,24.0,0.0,2.9,67,0.0,1,0,6,27,20,14.0,163462,54055
2020-06-27 21:00:00,11.0,7.0,23.5,0.0,1.9,71,0.0,1,0,6,27,21,14.0,188304,40832
2020-06-27 22:00:00,6.0,9.0,23.2,0.0,2.1,77,0.0,1,0,6,27,22,14.0,188154,32913
2020-06-27 23:00:00,2.0,5.0,23.0,0.0,2.4,77,0.0,1,0,6,27,23,14.0,61848,23040
2020-06-28 00:00:00,3.0,4.0,22.5,0.0,1.6,82,0.0,1,0,6,28,0,7.0,25,119
2020-06-28 01:00:00,3.0,3.0,22.2,0.0,1.2,84,0.0,1,0,6,28,1,7.0,0,0
2020-06-28 02:00:00,3.0,2.0,21.8,0.0,0.7,85,0.0,1,0,6,28,2,7.0,0,0
2020-06-28 03:00:00,0.0,2.0,21.7,0.0,2.0,87,0.0,1,0,6,28,3,7.0,0,0
2020-06-28 04:00:00,0.0,0.0,21.6,0.0,0.9,87,0.0,1,0,6,28,4,7.0,140,5
2020-06-28 05:00:00,1.0,0.0,21.6,0.0,1.6,88,0.0,1,0,6,28,5,7.0,10062,12442
2020-06-28 06:00:00,3.0,1.0,21.5,0.0,0.8,88,0.0,1,0,6,28,6,7.0,18970,54694
2020-06-28 07:00:00,2.0,3.0,21.9,0.0,2.6,89,0.0,1,0,6,28,7,7.0,38695,157823
2020-06-28 08:00:00,0.0,1.0,22.8,0.0,2.3,83,0.0,1,0,6,28,8,7.0,60345,332553
2020-06-28 09:00:00,2.0,2.0,24.1,0.0,2.7,76,0.0,1,0,6,28,9,7.0,47662,332098
2020-06-28 10:00:00,6.0,2.0,25.1,0.0,2.7,70,0.0,1,0,6,28,10,7.0,44302,148127
2020-06-28 11:00:00,5.0,6.0,26.1,0.0,3.4,64,0.0,1,0,6,28,11,7.0,62109,110309
2020-06-28 12:00:00,4.0,6.0,27.5,0.0,3.0,59,0.0,1,0,6,28,12,7.0,78324,103061
2020-06-28 13:00:00,4.0,4.0,28.0,0.0,3.0,56,0.0,1,0,6,28,13,7.0,99500,125863
2020-06-28 14:00:00,7.0,8.0,28.6,0.0,3.4,52,0.0,1,0,6,28,14,7.0,105289,108640
2020-06-28 15:00:00,6.0,4.0,29.9,0.0,3.0,51,0.0,1,0,6,28,15,7.0,128249,100565
2020-06-28 16:00:00,14.0,7.0,29.6,0.0,3.4,53,0.0,1,0,6,28,16,7.0,147858,99144
2020-06-28 17:00:00,9.0,15.0,29.1,0.0,3.4,58,0.0,1,0,6,28,17,7.0,227132,125975
2020-06-28 18:00:00,13.0,13.0,28.6,0.0,2.7,60,0.0,1,0,6,28,18,7.0,359795,181940
2020-06-28 19:00:00,15.0,9.0,27.6,0.0,2.7,64,0.0,1,0,6,28,19,7.0,216982,120228
2020-06-28 20:00:00,8.0,12.0,26.2,0.0,2.0,66,0.0,1,0,6,28,20,7.0,163462,54055
2020-06-28 21:00:00,4.0,8.0,25.1,0.0,2.6,70,0.0,1,0,6,28,21,7.0,188304,40832
2020-06-28 22:00:00,7.0,4.0,24.1,0.0,2.8,69,0.0,1,0,6,28,22,7.0,188154,32913
2020-06-28 23:00:00,7.0,10.0,23.6,0.0,2.0,71,0.0,1,0,6,28,23,7.0,61848,23040
2020-06-29 00:00:00,1.0,2.0,23.2,0.0,1.5,74,0.0,0,0,6,29,0,8.0,25,119
2020-06-29 01:00:00,3.0,3.0,22.8,0.0,1.8,78,0.0,0,0,6,29,1,8.0,0,0
2020-06-29 02:00:00,1.0,2.0,22.1,0.0,1.8,80,0.0,0,0,6,29,2,8.0,0,0
2020-06-29 03:00:00,0.0,0.0,21.6,0.0,1.2,83,0.0,0,0,6,29,3,8.0,0,0
2020-06-29 04:00:00,1.0,0.0,21.0,0.0,2.0,85,0.0,0,0,6,29,4,8.0,140,5
2020-06-29 05:00:00,0.0,1.0,20.8,0.0,1.5,86,0.0,0,0,6,29,5,8.0,10062,12442
2020-06-29 06:00:00,0.0,0.0,20.9,0.0,1.8,88,0.0,0,0,6,29,6,8.0,18970,54694
2020-06-29 07:00:00,3.0,1.0,22.0,0.0,2.0,87,0.0,0,0,6,29,7,8.0,38695,157823
2020-06-29 08:00:00,4.0,6.0,23.8,0.0,2.6,81,0.0,0,0,6,29,8,8.0,60345,332553
2020-06-29 09:00:00,7.0,4.0,25.2,0.0,1.6,72,0.0,0,0,6,29,9,8.0,47662,332098
2020-06-29 10:00:00,6.0,5.0,25.4,0.0,2.6,67,0.0,0,0,6,29,10,8.0,44302,148127
2020-06-29 11:00:00,5.0,5.0,26.5,0.0,2.4,65,0.0,0,0,6,29,11,8.0,62109,110309
2020-06-29 12:00:00,11.0,7.0,26.5,0.0,2.9,67,0.0,0,0,6,29,12,8.0,78324,103061
2020-06-29 13:00:00,6.0,13.0,26.3,0.0,3.0,68,0.0,0,0,6,29,13,8.0,99500,125863
2020-06-29 14:00:00,11.0,6.0,26.2,0.0,2.7,68,0.0,0,0,6,29,14,8.0,105289,108640
2020-06-29 15:00:00,7.0,4.0,25.9,0.0,3.1,69,0.0,0,0,6,29,15,8.0,128249,100565
2020-06-29 16:00:00,8.0,11.0,26.2,0.0,1.8,70,0.0,0,0,6,29,16,8.0,147858,99144
2020-06-29 17:00:00,21.0,16.0,26.2,0.0,2.4,67,0.0,0,0,6,29,17,8.0,227132,125975
2020-06-29 18:00:00,17.0,24.0,26.1,0.0,3.7,65,0.0,0,0,6,29,18,8.0,359795,181940
2020-06-29 19:00:00,0.0,4.0,25.8,0.0,2.7,66,0.0,0,0,6,29,19,8.0,216982,120228
2020-06-29 20:00:00,3.0,2.0,25.0,0.0,3.1,72,0.0,0,0,6,29,20,8.0,163462,54055
2020-06-29 21:00:00,2.0,3.0,23.6,0.5,3.4,80,0.0,0,0,6,29,21,8.0,188304,40832
2020-06-29 22:00:00,0.0,0.0,22.8,0.8,2.7,85,0.0,0,0,6,29,22,8.0,188154,32913
2020-06-29 23:00:00,0.0,0.0,21.6,5.0,5.2,89,0.0,0,0,6,29,23,8.0,61848,23040
2020-06-30 00:00:00,2.0,0.0,20.6,5.6,4.0,92,0.0,0,0,6,30,0,9.0,25,119
2020-06-30 01:00:00,0.0,2.0,19.6,13.3,5.1,93,0.0,0,0,6,30,1,9.0,0,0
2020-06-30 02:00:00,0.0,0.0,19.2,10.8,6.5,94,0.0,0,0,6,30,2,9.0,0,0
2020-06-30 03:00:00,0.0,0.0,19.2,2.3,6.1,92,0.0,0,0,6,30,3,9.0,0,0
2020-06-30 04:00:00,0.0,0.0,18.8,12.4,3.9,94,0.0,0,0,6,30,4,9.0,140,5
2020-06-30 05:00:00,0.0,0.0,18.5,11.0,4.0,95,0.0,0,0,6,30,5,9.0,10062,12442
2020-06-30 06:00:00,0.0,0.0,18.5,10.6,2.7,96,0.0,0,0,6,30,6,9.0,18970,54694
2020-06-30 07:00:00,0.0,0.0,18.7,1.4,2.2,95,0.0,0,0,6,30,7,9.0,38695,157823
2020-06-30 08:00:00,0.0,0.0,19.0,1.3,3.7,95,0.0,0,0,6,30,8,9.0,60345,332553
2020-06-30 09:00:00,1.0,1.0,19.4,0.8,1.5,95,0.0,0,0,6,30,9,9.0,47662,332098
2020-06-30 10:00:00,2.0,1.0,19.9,0.1,2.5,92,0.0,0,0,6,30,10,9.0,44302,148127
2020-06-30 11:00:00,2.0,3.0,20.6,0.0,3.3,83,0.0,0,0,6,30,11,9.0,62109,110309
2020-06-30 12:00:00,1.0,0.0,21.2,0.0,3.2,77,0.0,0,0,6,30,12,9.0,78324,103061
2020-06-30 13:00:00,4.0,3.0,22.0,0.0,3.4,75,0.0,0,0,6,30,13,9.0,99500,125863
2020-06-30 14:00:00,0.0,2.0,22.4,0.0,4.7,73,0.0,0,0,6,30,14,9.0,105289,108640
2020-06-30 15:00:00,5.0,2.0,23.1,0.0,3.8,69,0.0,0,0,6,30,15,9.0,128249,100565
2020-06-30 16:00:00,5.0,6.0,22.7,0.0,5.3,66,0.0,0,0,6,30,16,9.0,147858,99144
2020-06-30 17:00:00,11.0,10.0,22.5,0.0,5.8,64,0.0,0,0,6,30,17,9.0,227132,125975
2020-06-30 18:00:00,19.0,16.0,21.7,0.0,5.6,66,0.0,0,0,6,30,18,9.0,359795,181940
2020-06-30 19:00:00,13.0,11.0,20.6,0.0,5.0,72,0.0,0,0,6,30,19,9.0,216982,120228
2020-06-30 20:00:00,7.0,11.0,20.0,0.0,3.8,78,0.0,0,0,6,30,20,9.0,163462,54055
2020-06-30 21:00:00,1.0,4.0,18.9,0.5,2.5,84,0.0,0,0,6,30,21,9.0,188304,40832
2020-06-30 22:00:00,1.0,2.0,18.6,0.2,3.3,88,0.0,0,0,6,30,22,9.0,188154,32913
2020-06-30 23:00:00,0.0,0.0,18.7,0.0,3.3,87,0.0,0,0,6,30,23,9.0,61848,23040
2020-07-01 00:00:00,4.0,2.0,18.8,0.0,3.7,85,0.0,0,0,7,1,0,13.0,66,119
2020-07-01 01:00:00,1.0,3.0,18.8,0.0,3.0,87,0.0,0,0,7,1,1,13.0,0,0
2020-07-01 02:00:00,1.0,0.0,18.7,0.0,3.0,87,0.0,0,0,7,1,2,13.0,0,0
2020-07-01 03:00:00,2.0,2.0,18.4,0.0,2.3,86,0.0,0,0,7,1,3,13.0,0,0
2020-07-01 04:00:00,0.0,1.0,18.2,0.0,1.2,86,0.0,0,0,7,1,4,13.0,148,3
2020-07-01 05:00:00,0.0,0.0,18.2,0.0,1.5,85,0.0,0,0,7,1,5,13.0,11587,13110
2020-07-01 06:00:00,1.0,1.0,18.3,0.0,3.1,89,0.0,0,0,7,1,6,13.0,20828,60838
2020-07-01 07:00:00,5.0,3.0,18.5,0.0,1.4,88,0.0,0,0,7,1,7,13.0,40211,169238
2020-07-01 08:00:00,9.0,7.0,19.1,0.0,1.0,84,0.0,0,0,7,1,8,13.0,64543,362109
2020-07-01 09:00:00,4.0,7.0,19.6,0.0,1.4,84,0.0,0,0,7,1,9,13.0,51776,369365
2020-07-01 10:00:00,4.0,2.0,21.2,0.0,2.5,79,0.0,0,0,7,1,10,13.0,49362,166378
2020-07-01 11:00:00,5.0,5.0,21.6,0.0,2.1,76,0.0,0,0,7,1,11,13.0,69728,126888
2020-07-01 12:00:00,6.0,9.0,21.7,0.0,2.0,75,0.0,0,0,7,1,12,13.0,90487,124776
2020-07-01 13:00:00,13.0,7.0,21.9,0.0,2.2,73,0.0,0,0,7,1,13,13.0,115778,149156
2020-07-01 14:00:00,6.0,7.0,22.5,0.0,1.5,72,0.0,0,0,7,1,14,13.0,120624,124756
2020-07-01 15:00:00,10.0,12.0,23.4,0.0,0.9,69,0.0,0,0,7,1,15,13.0,149432,116880
2020-07-01 16:00:00,6.0,5.0,23.9,0.0,2.2,69,0.0,0,0,7,1,16,13.0,171492,118460
2020-07-01 17:00:00,25.0,17.0,24.3,0.0,1.6,68,0.0,0,0,7,1,17,13.0,258243,153591
2020-07-01 18:00:00,19.0,27.0,24.1,0.0,1.6,70,0.0,0,0,7,1,18,13.0,391365,223150
2020-07-01 19:00:00,12.0,6.0,23.7,0.0,2.5,71,0.0,0,0,7,1,19,13.0,237985,143439
2020-07-01 20:00:00,6.0,10.0,23.0,0.0,3.0,75,0.0,0,0,7,1,20,13.0,182879,63039
2020-07-01 21:00:00,5.0,9.0,22.3,0.0,2.0,78,0.0,0,0,7,1,21,13.0,219395,46985
2020-07-01 22:00:00,7.0,3.0,21.8,0.0,2.3,80,0.0,0,0,7,1,22,13.0,231414,38417
2020-07-01 23:00:00,0.0,6.0,21.3,0.0,0.6,82,0.0,0,0,7,1,23,13.0,81675,27708
2020-07-02 00:00:00,1.0,0.0,21.0,0.0,1.1,83,0.0,0,0,7,2,0,11.0,66,119
2020-07-02 01:00:00,3.0,2.0,20.5,0.0,0.5,85,0.0,0,0,7,2,1,11.0,0,0
2020-07-02 02:00:00,2.0,4.0,20.5,0.0,1.5,87,0.0,0,0,7,2,2,11.0,0,0
2020-07-02 03:00:00,1.0,0.0,20.5,0.0,2.0,88,0.0,0,0,7,2,3,11.0,0,0
2020-07-02 04:00:00,1.0,1.0,20.6,0.0,2.6,87,0.0,0,0,7,2,4,11.0,148,3
2020-07-02 05:00:00,2.0,2.0,20.6,0.0,1.8,86,0.0,0,0,7,2,5,11.0,11587,13110
2020-07-02 06:00:00,0.0,1.0,20.8,0.0,1.5,85,0.0,0,0,7,2,6,11.0,20828,60838
2020-07-02 07:00:00,7.0,3.0,20.9,0.0,2.8,84,0.0,0,0,7,2,7,11.0,40211,169238
2020-07-02 08:00:00,5.0,9.0,21.3,0.0,2.2,83,0.0,0,0,7,2,8,11.0,64543,362109
2020-07-02 09:00:00,4.0,3.0,22.1,0.0,2.2,82,0.0,0,0,7,2,9,11.0,51776,369365
2020-07-02 10:00:00,2.0,2.0,22.6,0.0,2.2,78,0.0,0,0,7,2,10,11.0,49362,166378
2020-07-02 11:00:00,6.0,2.0,23.9,0.0,1.7,75,0.0,0,0,7,2,11,11.0,69728,126888
2020-07-02 12:00:00,3.0,8.0,25.3,0.0,1.8,68,0.0,0,0,7,2,12,11.0,90487,124776
2020-07-02 13:00:00,10.0,7.0,27.0,0.0,1.8,64,0.0,0,0,7,2,13,11.0,115778,149156
2020-07-02 14:00:00,11.0,10.0,28.3,0.0,2.1,60,0.0,0,0,7,2,14,11.0,120624,124756
2020-07-02 15:00:00,9.0,7.0,28.6,0.0,2.4,58,0.0,0,0,7,2,15,11.0,149432,116880
2020-07-02 16:00:00,14.0,12.0,29.3,0.0,2.2,54,0.0,0,0,7,2,16,11.0,171492,118460
2020-07-02 17:00:00,20.0,16.0,29.7,0.0,2.3,53,0.0,0,0,7,2,17,11.0,258243,153591
2020-07-02 18:00:00,19.0,22.0,28.3,0.0,3.2,60,0.0,0,0,7,2,18,11.0,391365,223150
2020-07-02 19:00:00,11.0,13.0,27.1,0.0,2.6,64,0.0,0,0,7,2,19,11.0,237985,143439
2020-07-02 20:00:00,4.0,9.0,25.9,0.0,2.6,68,0.0,0,0,7,2,20,11.0,182879,63039
2020-07-02 21:00:00,4.0,5.0,24.6,0.0,2.4,73,0.0,0,0,7,2,21,11.0,219395,46985
2020-07-02 22:00:00,3.0,4.0,23.9,0.0,1.8,78,0.0,0,0,7,2,22,11.0,231414,38417
2020-07-02 23:00:00,5.0,1.0,23.4,0.0,1.2,81,0.0,0,0,7,2,23,11.0,81675,27708
